* /home/elavarasanp002/esim-workspace/universal_trig_flipflop/universal_trig_flipflop.cir
Transient Analysis  Thu Mar 10 13:35:05  2022
--------------------------------------------------------------------------------
Index   time            din             gnd             integrat        
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	4.987351e-54	
1	1.000000e-07	0.000000e+00	0.000000e+00	4.999492e-02	
2	1.012130e-07	0.000000e+00	0.000000e+00	5.060133e-02	
3	1.036389e-07	0.000000e+00	0.000000e+00	5.181417e-02	
4	1.084907e-07	0.000000e+00	0.000000e+00	5.423983e-02	
5	1.181944e-07	0.000000e+00	0.000000e+00	5.909112e-02	
6	1.376018e-07	0.000000e+00	0.000000e+00	6.879355e-02	
7	1.764166e-07	0.000000e+00	0.000000e+00	8.819785e-02	
8	2.540461e-07	0.000000e+00	0.000000e+00	1.270042e-01	
9	4.093051e-07	0.000000e+00	0.000000e+00	2.046078e-01	
10	7.198232e-07	0.000000e+00	0.000000e+00	3.597776e-01	
11	1.060942e-06	0.000000e+00	0.000000e+00	5.301699e-01	
12	1.403541e-06	0.000000e+00	0.000000e+00	7.012091e-01	
13	1.881580e-06	0.000000e+00	0.000000e+00	9.396867e-01	
14	2.430133e-06	0.000000e+00	0.000000e+00	1.213075e+00	
15	3.527240e-06	0.000000e+00	0.000000e+00	1.758977e+00	
16	5.721452e-06	0.000000e+00	0.000000e+00	2.847254e+00	
17	1.000000e-05	0.000000e+00	0.000000e+00	4.955758e+00	
18	1.020384e-05	0.000000e+00	0.000000e+00	4.953866e+00	
19	1.061151e-05	0.000000e+00	0.000000e+00	4.950083e+00	
20	1.142686e-05	0.000000e+00	0.000000e+00	4.942528e+00	
21	1.301399e-05	0.000000e+00	0.000000e+00	4.927855e+00	
22	1.618825e-05	0.000000e+00	0.000000e+00	4.898649e+00	
23	2.253678e-05	0.000000e+00	0.000000e+00	4.840786e+00	
24	3.253678e-05	0.000000e+00	0.000000e+00	4.751110e+00	
25	4.253678e-05	0.000000e+00	0.000000e+00	4.663200e+00	
26	5.253678e-05	0.000000e+00	0.000000e+00	4.577021e+00	
27	6.253678e-05	0.000000e+00	0.000000e+00	4.492539e+00	
28	7.253678e-05	0.000000e+00	0.000000e+00	4.409721e+00	
29	8.253678e-05	0.000000e+00	0.000000e+00	4.328532e+00	
30	9.253678e-05	0.000000e+00	0.000000e+00	4.248942e+00	
31	1.025368e-04	0.000000e+00	0.000000e+00	4.170919e+00	
32	1.125368e-04	0.000000e+00	0.000000e+00	4.094431e+00	
33	1.225368e-04	0.000000e+00	0.000000e+00	4.019448e+00	
34	1.325368e-04	0.000000e+00	0.000000e+00	3.945940e+00	
35	1.425368e-04	0.000000e+00	0.000000e+00	3.873878e+00	
36	1.525368e-04	0.000000e+00	0.000000e+00	3.803233e+00	
37	1.625368e-04	0.000000e+00	0.000000e+00	3.733978e+00	
38	1.725368e-04	0.000000e+00	0.000000e+00	3.666085e+00	
39	1.825368e-04	0.000000e+00	0.000000e+00	3.599526e+00	
40	1.925368e-04	0.000000e+00	0.000000e+00	3.534276e+00	
41	2.025368e-04	0.000000e+00	0.000000e+00	3.470308e+00	
42	2.125368e-04	0.000000e+00	0.000000e+00	3.407597e+00	
43	2.225368e-04	0.000000e+00	0.000000e+00	3.346118e+00	
44	2.325368e-04	0.000000e+00	0.000000e+00	3.285847e+00	
45	2.425368e-04	0.000000e+00	0.000000e+00	3.226760e+00	
46	2.525368e-04	0.000000e+00	0.000000e+00	3.168833e+00	
47	2.625368e-04	0.000000e+00	0.000000e+00	3.112043e+00	
48	2.725368e-04	0.000000e+00	0.000000e+00	3.056369e+00	
49	2.825368e-04	0.000000e+00	0.000000e+00	3.001787e+00	
50	2.925368e-04	0.000000e+00	0.000000e+00	2.948276e+00	
51	3.000000e-04	0.000000e+00	0.000000e+00	2.909025e+00	
52	3.010000e-04	5.000000e-01	0.000000e+00	2.903815e+00	
53	3.030000e-04	1.500000e+00	0.000000e+00	2.893416e+00	
54	3.030020e-04	1.501000e+00	0.000000e+00	2.893406e+00	

Index   time            din             gnd             integrat        
--------------------------------------------------------------------------------
55	3.030021e-04	1.501050e+00	0.000000e+00	2.893405e+00	
56	3.030023e-04	1.501150e+00	0.000000e+00	2.893404e+00	
57	3.030027e-04	1.501350e+00	0.000000e+00	2.893402e+00	
58	3.030030e-04	1.501500e+00	0.000000e+00	2.893401e+00	
59	3.030031e-04	1.501540e+00	0.000000e+00	2.893400e+00	
60	3.030032e-04	1.501620e+00	0.000000e+00	2.893399e+00	
61	3.030036e-04	1.501780e+00	0.000000e+00	2.893398e+00	
62	3.030042e-04	1.502100e+00	0.000000e+00	2.893394e+00	
63	3.030055e-04	1.502740e+00	0.000000e+00	2.893388e+00	
64	3.030080e-04	1.504020e+00	0.000000e+00	2.893374e+00	
65	3.030132e-04	1.506580e+00	0.000000e+00	2.893348e+00	
66	3.030234e-04	1.511700e+00	0.000000e+00	2.893295e+00	
67	3.030439e-04	1.521940e+00	0.000000e+00	2.893188e+00	
68	3.030848e-04	1.542420e+00	0.000000e+00	2.892976e+00	
69	3.031668e-04	1.583380e+00	0.000000e+00	2.892551e+00	
70	3.033306e-04	1.665300e+00	0.000000e+00	2.891701e+00	
71	3.036583e-04	1.829140e+00	0.000000e+00	2.890002e+00	
72	3.043136e-04	2.156820e+00	0.000000e+00	2.886608e+00	
73	3.056244e-04	2.812180e+00	0.000000e+00	2.879833e+00	
74	3.082458e-04	4.122900e+00	0.000000e+00	2.866335e+00	
75	3.100000e-04	5.000000e+00	0.000000e+00	2.857341e+00	
76	3.105243e-04	5.000000e+00	0.000000e+00	2.854661e+00	
77	3.115729e-04	5.000000e+00	0.000000e+00	2.849305e+00	
78	3.136700e-04	5.000000e+00	0.000000e+00	2.838628e+00	
79	3.178643e-04	5.000000e+00	0.000000e+00	2.817405e+00	
80	3.262529e-04	5.000000e+00	0.000000e+00	2.775485e+00	
81	3.362529e-04	5.000000e+00	0.000000e+00	2.726412e+00	
82	3.462529e-04	5.000000e+00	0.000000e+00	2.678302e+00	
83	3.562529e-04	5.000000e+00	0.000000e+00	2.631134e+00	
84	3.662529e-04	5.000000e+00	0.000000e+00	2.584891e+00	
85	3.762529e-04	5.000000e+00	0.000000e+00	2.539553e+00	
86	3.862529e-04	5.000000e+00	0.000000e+00	2.495103e+00	
87	3.962529e-04	5.000000e+00	0.000000e+00	2.451524e+00	
88	4.062529e-04	5.000000e+00	0.000000e+00	2.408797e+00	
89	4.162529e-04	5.000000e+00	0.000000e+00	2.366907e+00	
90	4.262529e-04	5.000000e+00	0.000000e+00	2.325836e+00	
91	4.362529e-04	5.000000e+00	0.000000e+00	2.285569e+00	
92	4.462529e-04	5.000000e+00	0.000000e+00	2.246089e+00	
93	4.562529e-04	5.000000e+00	0.000000e+00	2.207380e+00	
94	4.662529e-04	5.000000e+00	0.000000e+00	2.169428e+00	
95	4.762529e-04	5.000000e+00	0.000000e+00	2.132218e+00	
96	4.862529e-04	5.000000e+00	0.000000e+00	2.095734e+00	
97	4.962529e-04	5.000000e+00	0.000000e+00	2.059963e+00	
98	5.062529e-04	5.000000e+00	0.000000e+00	2.024890e+00	
99	5.162529e-04	5.000000e+00	0.000000e+00	1.990501e+00	
100	5.262529e-04	5.000000e+00	0.000000e+00	1.956783e+00	
101	5.362529e-04	5.000000e+00	0.000000e+00	1.923722e+00	
102	5.462529e-04	5.000000e+00	0.000000e+00	1.891306e+00	
103	5.562529e-04	5.000000e+00	0.000000e+00	1.859522e+00	
104	5.662529e-04	5.000000e+00	0.000000e+00	1.828356e+00	
105	5.762529e-04	5.000000e+00	0.000000e+00	1.797798e+00	
106	5.862529e-04	5.000000e+00	0.000000e+00	1.767834e+00	
107	5.962529e-04	5.000000e+00	0.000000e+00	1.738453e+00	
108	6.062529e-04	5.000000e+00	0.000000e+00	1.709643e+00	
109	6.162529e-04	5.000000e+00	0.000000e+00	1.681394e+00	
